            1E51.2	Chronic hepatitis D
            1E51.3	Chronic hepatitis E
            1E51.Y	Other specified chronic viral hepatitis
            1E51.Z	Chronic viral hepatitis, unspecified
        1E5Z	Viral hepatitis, unspecified
    	Viral infections characterised by skin or mucous membrane lesions
        	Infections due to poxvirus
            1E70	Smallpox
            1E71	Mpox
            1E72	Cowpox
            1E73	Vaccinia
            1E74	Buffalopox
            1E75	Orf
            1E76	Molluscum contagiosum
            1E7Y	Other specified infections due to poxvirus
            1E7Z	Infections due to poxvirus, unspecified
        	Human papillomavirus infection of skin or mucous membrane
            1E80	Common warts
                1E80.0	Digital or periungual warts
                1E80.1	Plantar warts
                1E80.Y	Other specified common warts
                1E80.Z	Common warts, unspecified
            1E81	Plane warts
            1E82	Warts of lips or oral cavity
                1E82.0	Focal epithelial hyperplasia of oral mucous membranes
            1E83	Wart virus proliferation in immune-deficient states
            1E8Z	Viral warts, not elsewhere classified
        	Varicella zoster virus infections
            1E90	Varicella
                1E90.0	Varicella without complication
                1E90.1	Varicella meningitis
                1E90.2	Varicella encephalitis
                1E90.Y	Varicella with other specified complication
                1E90.Z	Varicella, unspecified
            1E91	Zoster
                1E91.0	Zoster without complications
                1E91.1	Ophthalmic zoster
                1E91.2	Disseminated zoster
                1E91.3	Zoster with central nervous system involvement
                1E91.4	Acute neuropathy of cranial nerve due to zoster
                    1E91.40	Acute trigeminal zoster neuropathy
                    1E91.41	Acute herpetic geniculate ganglionitis
                    1E91.4Y	Other specified acute neuropathy of cranial nerve due to zoster
                    1E91.4Z	Acute neuropathy of cranial nerve due to zoster, unspecified
                1E91.5	Postherpetic polyneuropathy
                1E91.Y	Zoster with other specified complications
                1E91.Z	Zoster, unspecified
        1F00	Herpes simplex infections
            1F00.0	Herpes simplex infection of skin or mucous membrane
                1F00.00	Herpes simplex infection of skin
                1F00.01	Herpes simplex labialis
                1F00.02	Herpes simplex gingivostomatitis
                1F00.03	Disseminated cutaneous herpes simplex infection complicating other skin diseases
                1F00.0Y	Other specified herpes simplex infection of skin or mucous membrane
            1F00.1	Herpes simplex infection of the eye
                1F00.10	Herpes simplex keratitis
                1F00.11	Herpes simplex infection of eyelid
                1F00.1Y	Other specified herpes simplex infection of the eye
                1F00.1Z	Herpes simplex infection of the eye, unspecified
            1F00.2	Herpes simplex infection of central nervous system
                1F00.20	Herpes simplex meningitis
                1F00.21	Encephalitis due to herpes simplex virus
                1F00.2Y	Other specified herpes simplex infection of central nervous system
            1F00.3	Disseminated herpes simplex infection
            1F00.Y	Other specified herpes simplex infections
            1F00.Z	Herpes simplex infections, unspecified
        1F01	Roseola infantum
        1F02	Rubella
            1F02.0	Rubella with neurological complications
            1F02.1	Rubella arthritis
            1F02.2	Rubella without complication
            1F02.Y	Rubella with other specified complication
        1F03	Measles
            1F03.0	Measles without complication
            1F03.1	Measles complicated by encephalitis
            1F03.2	Measles complicated by meningitis
            1F03.Y	Measles with other complications
        1F04	Erythema infectiosum
        1F05	Picornavirus infections presenting in the skin or mucous membranes
            1F05.0	Enteroviral vesicular stomatitis
            1F05.1	Enteroviral vesicular pharyngitis
            1F05.2	Enteroviral exanthematous fever
            1F05.3	Foot and mouth disease
            1F05.Y	Other specified picornavirus infections presenting in the skin or mucous membranes
        1F0Y	Other specified viral infections characterised by skin or mucous membrane lesions
        1F0Z	Viral infections characterised by skin or mucous membrane lesions, unspecified
    	Mycoses
        1F20	Aspergillosis
            1F20.0	Invasive aspergillosis
                1F20.00	Invasive aspergillosis of the digestive tract
                1F20.01	Invasive cerebral aspergillosis
                1F20.02	Disseminated aspergillosis
                1F20.0Y	Invasive aspergillosis of other specified site
                1F20.0Z	Invasive aspergillosis, unspecified
            1F20.1	Non-invasive aspergillosis
                1F20.10	Aspergillus otomycosis
                1F20.11	Chronic aspergillosis of the paranasal sinuses
                1F20.12	Chronic pulmonary aspergillosis
                1F20.13	Tonsillar aspergillosis
                1F20.14	Aspergillus bronchitis
                1F20.15	Obstructing aspergillus tracheobronchitis
                1F20.1Y	Other specified non-invasive aspergillosis
                1F20.1Z	Non-invasive aspergillosis, unspecified
            1F20.Z	Aspergillosis, unspecified
        1F21	Basidiobolomycosis
        1F22	Blastomycosis
        1F23	Candidosis
            1F23.0	Candidosis of lips or oral mucous membranes
            1F23.1	Candidosis of skin or mucous membranes
                1F23.10	Vulvovaginal candidosis
                1F23.11	Candida balanoposthitis
                1F23.12	Flexural or intertriginous candidosis
                1F23.13	Candidosis of nail or paronychium
                1F23.14	Chronic mucocutaneous candidosis
                1F23.15	Disseminated cutaneous candidosis
                1F23.16	Candida otomycosis
                1F23.1Y	Candidosis of skin or mucous membrane of other specified site
                1F23.1Z	Candidosis of skin or mucous membranes, unspecified
            1F23.2	Candidosis of gastrointestinal tract
            1F23.3	Systemic or invasive candidosis
                1F23.30	Candida meningitis
                1F23.31	Pulmonary candidosis
                1F23.3Y	Other specified systemic or invasive candidosis
                1F23.3Z	Systemic or invasive candidosis, unspecified
            1F23.Y	Other specified candidosis
            1F23.Z	Candidosis, unspecified
        1F24	Chromoblastomycosis
        1F25	Coccidioidomycosis
            1F25.0	Pulmonary coccidioidomycosis
                1F25.00	Acute pulmonary coccidioidomycosis
                1F25.01	Chronic pulmonary coccidioidomycosis
            1F25.1	Extrathoracic coccidioidomycosis
                1F25.10	Disseminated coccidioidomycosis
                1F25.11	Primary cutaneous coccidioidomycosis
                1F25.12	Coccidioides meningitis
                1F25.1Y	Other specified extrathoracic coccidioidomycosis
                1F25.1Z	Extrathoracic coccidioidomycosis, unspecified
            1F25.Z	Coccidioidomycosis, unspecified
        1F26	Conidiobolomycosis
        1F27	Cryptococcosis
            1F27.0	Pulmonary cryptococcosis
            1F27.1	Cerebral cryptococcosis
                1F27.10	Meningitis due to Cryptococcus neoformans
            1F27.2	Disseminated cryptococcosis
            1F27.Y	Other specified cryptococcosis
            1F27.Z	Cryptococcosis, unspecified
        1F28	Dermatophytosis
            1F28.0	Dermatophytosis of scalp
            1F28.1	Dermatophytosis of nail
            1F28.2	Dermatophytosis of foot
            1F28.3	Genitocrural dermatophytosis
            1F28.4	Kerion
            1F28.5	Disseminated dermatophytosis
            1F28.Y	Other specified dermatophytosis
            1F28.Z	Dermatophytosis, unspecified
        1F29	Eumycetoma
        1F2A	Histoplasmosis
            1F2A.0	Pulmonary histoplasmosis capsulati
            1F2A.1	Histoplasmosis due to Histoplasma duboisii
            1F2A.Y	Other specified histoplasmosis
            1F2A.Z	Histoplasmosis, unspecified
        1F2B	Lobomycosis
        1F2C	Mucormycosis
        1F2D	Non-dermatophyte superficial dermatomycoses
            1F2D.0	Pityriasis versicolor
            1F2D.1	Malassezia folliculitis
            1F2D.2	White piedra
            1F2D.3	Black piedra
            1F2D.4	Tinea nigra
            1F2D.5	Onychomycosis due to non-dermatophyte mould
            1F2D.Y	Other specified non-dermatophyte superficial dermatomycoses
            1F2D.Z	Non-dermatophyte superficial dermatomycoses, unspecified
        1F2E	Paracoccidioidomycosis
            1F2E.0	Pulmonary paracoccidioidomycosis
            1F2E.1	Disseminated paracoccidioidomycosis
            1F2E.Y	Other specified paracoccidioidomycosis
            1F2E.Z	Paracoccidioidomycosis, unspecified
        1F2F	Phaeohyphomycosis
        1F2G	Pneumocystosis
            1F2G.0	Pulmonary pneumocystosis
            1F2G.Z	Pneumocystosis, unspecified
        1F2H	Scedosporiosis
        1F2J	Sporotrichosis
            1F2J.0	Lymphocutaneous sporotrichosis
            1F2J.1	Fixed cutaneous sporotrichosis
            1F2J.2	Pulmonary sporotrichosis
            1F2J.3	Disseminated sporotrichosis
            1F2J.Y	Other specified sporotrichosis
            1F2J.Z	Sporotrichosis, unspecified
        1F2K	Talaromycosis
        1F2L	Emmonsiosis
            1F2L.0	Disseminated adiaspiromycosis
            1F2L.1	Pulmonary adiaspiromycosis
            1F2L.Y	Other specified emmonsiosis
            1F2L.Z	Emmonsiosis, unspecified
        	Intestinal fungal infections
        1F2Y	Other specified mycoses
        1F2Z	Mycoses, unspecified
    	Parasitic diseases
        	Malaria
            1F40	Malaria due to Plasmodium falciparum
                1F40.0	Plasmodium falciparum malaria with cerebral complications
                1F40.Y	Other severe and complicated Plasmodium falciparum malaria
                1F40.Z	Malaria due to Plasmodium falciparum, unspecified
            1F41	Malaria due to Plasmodium vivax
                1F41.0	Plasmodium vivax malaria with rupture of spleen
                1F41.Y	Malaria due to Plasmodium vivax with other complications
                1F41.Z	Plasmodium vivax malaria without complication
            1F42	Malaria due to Plasmodium malariae
                1F42.0	Plasmodium malariae malaria with nephropathy
                1F42.Y	Malaria due to Plasmodium malariae with other complications
                1F42.Z	Plasmodium malariae malaria without complication
            1F43	Malaria due to Plasmodium ovale
            1F44	Other parasitologically confirmed malaria
            1F45	Malaria without parasitological confirmation
            1F4Z	Malaria, unspecified
        	Nonintestinal protozoal diseases
            1F50	Acanthamoebiasis
            1F51	African trypanosomiasis
                1F51.0	Gambiense trypanosomiasis
                    1F51.00	Meningitis in Gambiense trypanosomiasis
                    1F51.0Y	Other specified gambiense trypanosomiasis
                    1F51.0Z	Gambiense trypanosomiasis, unspecified
                1F51.1	Rhodesiense trypanosomiasis
                    1F51.10	Meningitis in Rhodesiense trypanosomiasis
                    1F51.1Y	Other specified rhodesiense trypanosomiasis
                    1F51.1Z	Rhodesiense trypanosomiasis, unspecified
                1F51.Y	Other specified african trypanosomiasis
                1F51.Z	African trypanosomiasis, unspecified
            1F52	Babesiosis
            1F53	Chagas disease
                1F53.1	Acute Chagas disease without heart involvement
                1F53.2	Chronic Chagas disease with heart involvement
                1F53.3	Chagas disease with digestive system involvement
                1F53.4	Meningitis in Chagas disease
                1F53.Y	Other specified Chagas disease
                1F53.Z	Chagas disease, unspecified
            1F54	Leishmaniasis
                1F54.0	Visceral leishmaniasis
                1F54.1	Cutaneous leishmaniasis
                1F54.2	Mucocutaneous leishmaniasis
                1F54.Z	Leishmaniasis, unspecified
            1F55	Naegleriasis
            1F56	Rhinosporidiosis
            1F57	Toxoplasmosis
                1F57.0	Hepatitis due to Toxoplasma gondii
                1F57.1	Meningoencephalitis due to Toxoplasma gondii
                1F57.2	Pulmonary toxoplasmosis due to Toxoplasma gondii
                1F57.3	Eye disease due to Toxoplasma gondii
                1F57.Y	Other specified toxoplasmosis
                1F57.Z	Toxoplasmosis, unspecified
            1F58	Microsporidiosis
            1F5Z	Unspecified protozoal disease
        	Helminthiases
            	Diseases due to nematodes
                1F60	Angiostrongyliasis
                    1F60.0	Eosinophilic meningitis due to Angiostrongylus cantonensis
                    1F60.1	Intestinal angiostrongyliasis
                    1F60.Y	Other specified angiostrongyliasis
                    1F60.Z	Angiostrongyliasis, unspecified
                1F61	Anisakiasis
                1F62	Ascariasis
                1F63	Capillariasis
                    1F63.0	Capillariasis of the intestine
                    1F63.Y	Other specified capillariasis
                    1F63.Z	Capillariasis, unspecified
                1F64	Dracunculiasis
                1F65	Enterobiasis
                1F66	Filariasis
                    1F66.0	Loiasis
                    1F66.1	Mansonelliasis
                    1F66.2	Filariasis due to Brugia species
                    1F66.3	Lymphatic filariasis
                        1F66.30	Filariasis due to Wuchereria bancrofti
                        1F66.31	Filariasis due to Brugia malayi
                        1F66.32	Filariasis due to Brugia timori
                        1F66.3Z	Lymphatic filariasis, unspecified
                    1F66.4	Subcutaneous dirofilariasis
                    1F66.Y	Other specified filariasis
                    1F66.Z	Filariasis, unspecified
                1F67	Gnathostomiasis
                1F68	Hookworm diseases
                    1F68.0	Ancylostomiasis
                    1F68.1	Necatoriasis
                    1F68.2	Cutaneous larva migrans
                1F69	Oesophagostomiasis
                1F6A	Onchocerciasis
                    1F6A.0	Onchocerciasis of the eye
                    1F6A.1	Onchocerciasis of the skin
                    1F6A.Y	Other specified onchocerciasis
                    1F6A.Z	Onchocerciasis, unspecified
                1F6B	Strongyloidiasis
                1F6C	Syngamosis
                1F6D	Toxocariasis
                1F6E	Trichinosis
                1F6F	Trichostrongyliasis
                1F6G	Trichuriasis
                1F6H	Uncinariosis
                1F6Y	Other specified diseases due to nematodes
                1F6Z	Diseases due to nematodes, unspecified
            	Diseases due to cestodes
                1F70	Cysticercosis
                    1F70.0	Cysticercosis of central nervous system
                        1F70.00	Meningitis due to Cysticercosis
                        1F70.0Y	Other specified cysticercosis of central nervous system
                    1F70.1	Cysticercosis of eye
                    1F70.Y	Other specified cysticercosis
                    1F70.Z	Cysticercosis, unspecified
                1F71	Diphyllobothriasis
                1F72	Dipylidiasis
                1F73	Echinococcosis
                    1F73.0	Echinococcus infection of liver
                    1F73.1	Echinococcus infection of lung
                    1F73.2	Echinococcus infection of bone
                    1F73.3	Echinococcus infection of central nervous system
                    1F73.Y	Other specified echinococcosis
                    1F73.Z	Echinococcosis, unspecified
                1F74	Hymenolepiasis
                1F75	Sparganosis
                1F76	Taeniasis
                    1F76.0	Taeniasis due to Taenia solium
                    1F76.1	Taeniasis due to Taenia saginata
                    1F76.Y	Other specified taeniasis
                    1F76.Z	Taeniasis, unspecified
                1F7Y	Other specified diseases due to cestodes
                1F7Z	Diseases due to cestodes, unspecified
            	Diseases due to trematodes
                1F80	Clonorchiasis
                1F81	Dicrocoeliasis
                1F82	Fascioliasis
                1F83	Fasciolopsiasis
                1F84	Opisthorchiasis
                1F85	Paragonimiasis
                1F86	Schistosomiasis
                    1F86.0	Schistosomiasis due to Schistosoma haematobium
                    1F86.1	Schistosomiasis due to Schistosoma mansoni
                    1F86.2	Schistosomiasis due to Schistosoma japonicum
                    1F86.3	Other schistosomiases
                    1F86.4	Cercarial dermatitis
                    1F86.5	Schistosomal pneumonitis
                    1F86.Z	Schistosomiasis due to unspecified or unknown Schistosoma species
                1F8Y	Other specified diseases due to trematodes
                1F8Z	Diseases due to trematodes, unspecified
            1F90	Other and unspecified infestation by parasitic worms
                1F90.0	Mixed intestinal helminthiases
                1F90.1	Intestinal parasitic infestation not otherwise specified
                1F90.2	Intestinal helminthiasis, unspecified
                1F90.Y	Other specified other and unspecified infestation by parasitic worms
                1F90.Z	Other and unspecified infestation by parasitic worms, unspecified
            1F91	Diphyllobothriasis and sparganosis
            1F9Z	Helminthiases, unspecified
        	Infestations by ectoparasites
            1G00	Pediculosis
                1G00.0	Pediculosis capitis
                1G00.1	Pediculosis corporis
                1G00.Z	Pediculosis of unspecified site or type
            1G01	Myiasis
                1G01.0	Ocular myiasis
                1G01.1	Nasopharyngeal myiasis
                1G01.2	Laryngeal myiasis
                1G01.3	Cutaneous myiasis
                1G01.Y	Other specified myiasis
                1G01.Z	Myiasis, unspecified
            1G02	External hirudiniasis
            1G03	Pthiriasis
            1G04	Scabies
                1G04.0	Classical scabies
                1G04.1	Crusted scabies
                1G04.Y	Other and unspecified scabies
            1G05	Tungiasis
            1G06	Cimicosis
            1G07	Infestation by mites
                1G07.0	Infestation by Demodex
                1G07.Y	Infestation of the skin by other specified parasitic mites
            1G0Y	Infestation by other specified ectoparasite
            1G0Z	Infestation by unknown or unspecified ectoparasite
        1G2Y	Other specified parasitic diseases
        1G2Z	Unspecified parasitic diseases
    	Sepsis
        1G40	Sepsis without septic shock
        1G41	Sepsis with septic shock
    1G60	Certain other disorders of infectious origin
        1G60.0	Mycetoma of unknown or unspecified type
        1G60.1	Pythiosis
        1G60.2	Protothecosis
        1G60.Y	Other specified disorders of infectious origin not elsewhere classified
    	Sequelae of infectious diseases
        1G80	Sequelae of tuberculosis
        1G81	Sequelae of trachoma
        1G82	Sequelae of leprosy
        1G83	Sequelae of poliomyelitis
        1G84	Sequelae of viral encephalitis
        1G85	Sequelae of diphtheria
        1G8Y	Sequelae of other specified infectious diseases
    1H0Z	Infection, unspecified
